,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
268,Saka,19,23,68,17508,13,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5675202, 0.74231786, 0.8008792, 0.52029717, 0.6715914, 0.9204992, 0.7226429, 0.5590097, 0.7699143, 0.93000585, 0.7866975, 0.54104567, 0.8622717, 0.9116067, 0.9593894, 0.7004663, 0.5253994, 0.56775683, 0.9760104]","[0.37344706, 0.24979842, 0.18757191, 0.4365694, 0.2578572, 0.051322598, 0.2273395, 0.43520534, 0.21339996, 0.06631373, 0.20102246, 0.38496315, 0.12165276, 0.078711554, 0.030658187, 0.18140388, 0.42456335, 0.41035926, 0.021364052]","[0.05903267, 0.007883765, 0.011548861, 0.043133397, 0.07055141, 0.028178154, 0.050017536, 0.0057850187, 0.016685719, 0.0036804953, 0.012280079, 0.07399121, 0.016075501, 0.009681744, 0.009952391, 0.11812992, 0.050037254, 0.021883946, 0.0026255934]",14.035321652889252,4.353523777797818,0.6111546584870666,0.7387011,0.22913283,0.032166034,7,8,4
269,White,29,23,110,8479,5,"[False, False]","[0.7751554, 0.7048771]","[0.17489554, 0.1983364]","[0.049948975, 0.09678648]",1.480032503604889,0.3732319325208664,0.14673545211553574,0.7400162,0.18661597,0.07336773,0,2,0
270,Saliba,20,22,25,14055,2,"[False, False, False, False, False, False, False, False, False, False]","[0.76098955, 0.73200715, 0.6654196, 0.85871565, 0.67308944, 0.91243577, 0.46483105, 0.84751475, 0.82549125, 0.67947423]","[0.13155119, 0.2575427, 0.2943291, 0.12965326, 0.32182163, 0.07755243, 0.4207212, 0.10170815, 0.16886589, 0.2722317]","[0.10745918, 0.010450178, 0.040251322, 0.011631021, 0.0050888993, 0.010011832, 0.114447735, 0.050777107, 0.005642866, 0.048294116]",7.41996842622757,2.175977259874344,0.4040542570874095,0.7419969,0.21759772,0.040405426,1,3,6
271,Zinchenko,31,22,2,4688,2,"[False, False, False]","[0.6350403, 0.9326906, 0.84543335]","[0.34471858, 0.050883573, 0.149801]","[0.020241067, 0.016425814, 0.0047656666]",2.413164258003235,0.5454031489789486,0.041432547848671675,0.80438805,0.18180104,0.01381085,0,2,1
272,Ødegaard,14,22,17,8069,5,"[False, False, False]","[0.7127078, 0.5054681, 0.9003654]","[0.14489721, 0.45245543, 0.088651724]","[0.14239499, 0.042076487, 0.01098282]",2.1185413002967834,0.6860043630003929,0.19545429665595293,0.7061804,0.22866811,0.06515143,0,3,0
273,Trossard,26,22,42,35523,1,"[False, False, False]","[0.74631727, 0.6352995, 0.776222]","[0.24935003, 0.33667642, 0.18994291]","[0.004332738, 0.028024007, 0.033835117]",2.157838761806488,0.7759693562984467,0.06619186140596867,0.7192796,0.25865644,0.022063956,0,3,0
274,Havertz,6,22,0,680,1,[False],[0.8603158],[0.11468232],[0.025001958],0.8603157997131348,0.11468231678009033,0.02500195801258087,0.8603158,0.11468232,0.025001958,0,1,0
275,Gabriel,5,22,93,9611,14,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6275135, 0.9575876, 0.76098955, 0.7823307, 0.42360848, 0.7319418, 0.9716007, 0.6327598, 0.8732324, 0.5250786, 0.87861073, 0.36315235, 0.8900037, 0.60291976, 0.87626356, 0.567157, 0.75916755, 0.91397643, 0.8844083]","[0.36655238, 0.033126242, 0.13155119, 0.21092361, 0.41597122, 0.24042022, 0.025329644, 0.33740497, 0.064361215, 0.4258086, 0.116402365, 0.3197608, 0.10662374, 0.32726526, 0.09255683, 0.30876404, 0.1765794, 0.08310669, 0.10106744]","[0.0059341905, 0.009286145, 0.10745918, 0.006745758, 0.16042025, 0.02763798, 0.003069714, 0.029835245, 0.062406287, 0.04911278, 0.0049868836, 0.31708688, 0.0033725202, 0.06981506, 0.031179532, 0.12407902, 0.06425309, 0.002916872, 0.014524357]",14.02230253815651,3.883575865998864,1.094121745089069,0.73801595,0.20439875,0.057585347,6,8,5
276,Jesus,8,22,55,33398,15,"[False, False, False, False, False, False, False, False, False, False]","[0.4426003, 0.776222, 0.8010993, 0.7127078, 0.91300595, 0.84901065, 0.84543335, 0.9040026, 0.94741184, 0.941201]","[0.29005173, 0.18994291, 0.18396851, 0.14489721, 0.062495165, 0.12975205, 0.149801, 0.08658276, 0.03651366, 0.034557186]","[0.26734796, 0.033835117, 0.014932124, 0.14239499, 0.024498984, 0.021237252, 0.0047656666, 0.009414637, 0.016074443, 0.024241848]",8.132694780826569,1.3085621856153011,0.5587430237792432,0.81326944,0.13085623,0.0558743,0,8,2
277,Nketiah,13,22,1923,6806848,56,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.93955183, 0.9497956, 0.8364333, 0.88533187, 0.8830128, 0.92218095, 0.9014389, 0.86144334, 0.94285506, 0.88884556, 0.90497744, 0.8852856, 0.900909, 0.776222, 0.8727815]","[0.03174712, 0.02604334, 0.14661378, 0.08344984, 0.089154415, 0.0454237, 0.059184097, 0.10284099, 0.034475386, 0.08755227, 0.051959004, 0.08393288, 0.07069347, 0.18994291, 0.089632966]","[0.028701093, 0.024161095, 0.016952924, 0.031218272, 0.02783274, 0.032395408, 0.039377082, 0.03571569, 0.022669548, 0.023602212, 0.043063585, 0.030781487, 0.028397514, 0.033835117, 0.037585452]",13.35106474161148,1.1926461681723595,0.45628922060132027,0.89007103,0.07950974,0.030419283,0,15,0
