,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_10,team_xG_conceded,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded_prev_5,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,Team,GW,goals_conceded
17,0.6492436091299071,0.1955713330780663,2.236586823529412,2.352461111111111,1.591395,2.456745,1.92476825,1.86172,2.176470588235294,3.0,1.25,0.0,1.0,1.4,1.25255,1.345581,0.280031,1.6034369999999998,1.3841122,1.411764705882353,1.6069018235294117,Chelsea,18,2
18,0.6728946798485141,0.1890002985231882,2.198790888888889,2.372113333333333,1.6018336111111109,1.36471,1.97361,1.7334577777777778,2.111111111111111,1.0,1.25,0.0,0.6666666666666666,1.0,0.0783327,1.2541581700000002,2.16462,2.2119866666666668,2.35629,0.8888888888888888,1.1467923722222222,Chelsea,19,2
19,0.4909604617704668,0.2467455929001057,2.167602947368421,2.36526,1.596522894736842,1.42505,1.9408975,1.7375733333333332,2.0,0.5,1.5,2.0,1.0,1.4,3.05417,1.9553776,1.21853,1.82492,1.6765179999999995,1.0526315789473684,1.6126456315789477,Chelsea,20,1
20,0.6388842769384028,0.1992362609995019,2.1349933000000005,2.4092055555555554,1.5805267499999998,1.64011,1.5024100000000002,1.6642877777777778,1.95,0.5,1.25,1.0,1.0,1.7,2.61852,2.365541,0.561015,0.6742156666666667,1.2252494000000005,1.5,2.12087955,Chelsea,21,2
21,0.6962284954658515,0.1731094444261736,2.154187904761905,2.439732222222222,1.5599516666666664,1.388765,1.4069075000000002,1.588298888888889,1.9523809523809523,0.5,1.25,0.0,0.6666666666666666,1.5,1.47433,1.1747394000000002,2.13327,2.3299566666666665,1.6274852,1.4761904761904765,1.1213745238095238,Chelsea,22,1
22,0.2909457541885534,0.2375214717817222,2.199398454545455,2.408787777777778,1.5375565909090907,1.212525,1.4263175,1.608350333333333,2.0,1.5,1.75,6.0,4.0,2.2,3.20228,1.9200638,0.795637,1.5731256666666666,1.4429492,2.0,2.0562008181818183,Chelsea,23,3
23,0.7018002419931682,0.1722830918972398,2.168921565217392,2.542057777777778,1.5677554347826084,1.107855,1.24831,1.6296633333333332,1.9565217391304348,2.5,1.5,1.0,1.3333333333333333,1.1,1.67886,1.3912373,0.907851,1.789757,2.1295622,1.2173913043478262,1.4434026521739127,Chelsea,24,1
24,0.3956272774596563,0.2670484122852681,2.1364940000000003,2.060427777777777,1.5518822916666666,1.649695,1.43111,1.66544,1.9583333333333333,2.0,1.75,0.0,1.0,1.2,0.756296,1.2462638,4.0677,2.0856043333333334,1.667272,1.4583333333333333,1.4997974166666663,Chelsea,25,3
25,0.374673407232194,0.2592334925714639,2.07702576,1.9290277777777776,1.5725637999999995,1.7094650000000002,1.40866,1.4356533333333332,1.88,1.5,1.75,1.0,0.6666666666666666,1.2,2.89841,1.3940705,0.332864,1.337728,1.3778048,1.4,1.7804970800000002,Chelsea,26,2
26,0.8220384409219694,0.1124894708630063,2.0807624615384617,1.7132864444444442,1.6157009615384614,1.62786,1.6387775000000002,1.4812433333333337,1.8461538461538465,1.0,2.0,0.0,1.0,0.8,0.154147,0.9702621,5.12018,3.05195,2.920646,0.7307692307692307,1.1506881153846154,Chelsea,27,0
